participant_ID,target_x,validity,trial,phase,response,rt,Participant
P139,0.31,valid,22,exhale,correct,0.460874000000331,P139
P139,-0.31,invalid,23,exhale,correct,0.414342100000795,P139
P139,0.31,valid,24,exhale,correct,0.723799900000813,P139
P139,-0.31,invalid,25,exhale,correct,0.42473340000106,P139
P139,-0.31,valid,26,exhale,correct,0.393696400000408,P139
P139,0.31,valid,27,exhale,correct,0.358292900000379,P139
P139,10,catch,28,exhale,correct,NA,P139
P139,0.31,valid,29,exhale,correct,0.434002600000895,P139
P139,0.31,valid,30,exhale,correct,0.359703699999955,P139
P139,-0.31,valid,31,exhale,correct,0.451290700000754,P139
P139,0.31,valid,32,exhale,correct,0.424424599999838,P139
P139,-0.31,invalid,33,exhale,correct,0.3489497999999,P139
P139,10,catch,34,exhale,correct,NA,P139
P139,0.31,valid,35,exhale,correct,0.410943900000348,P139
P139,-0.31,invalid,36,exhale,correct,0.421159600000465,P139
P139,0.31,invalid,37,exhale,correct,0.382604800000991,P139
P139,0.31,invalid,38,exhale,correct,0.375903100000869,P139
P139,0.31,valid,39,exhale,correct,0.372803100000965,P139
P139,0.31,invalid,40,exhale,correct,0.420928400000776,P139
P139,10,catch,41,exhale,correct,NA,P139
P139,-0.31,valid,42,exhale,correct,0.4185465999999,P139
P139,10,catch,43,exhale,correct,NA,P139
P139,0.31,invalid,44,exhale,correct,0.392005899999276,P139
P139,0.31,invalid,45,exhale,correct,0.411710800000947,P139
P139,0.31,valid,46,exhale,correct,0.349415900000167,P139
P139,-0.31,valid,47,exhale,correct,0.358556999999564,P139
P139,-0.31,invalid,48,exhale,correct,0.565014400001019,P139
P139,10,catch,49,exhale,correct,NA,P139
P139,-0.31,valid,50,exhale,correct,0.431331800000407,P139
P139,-0.31,valid,51,exhale,correct,0.375341699998899,P139
P139,-0.31,invalid,52,exhale,correct,0.70738860000165,P139
P139,-0.31,valid,53,exhale,correct,0.418311200000971,P139
P139,10,catch,54,exhale,incorrect,0.331545799999731,P139
P139,0.31,invalid,55,exhale,correct,0.505725000000893,P139
P139,-0.31,valid,56,exhale,correct,0.559461999999257,P139
P139,0.31,valid,57,exhale,correct,0.434383300000263,P139
P139,-0.31,invalid,58,exhale,correct,0.461239399999613,P139
P139,0.31,invalid,59,exhale,correct,0.536833399999523,P139
P140,10,catch,0,inhale,correct,NA,P140
P140,10,catch,1,inhale,correct,NA,P140
P140,0.31,invalid,2,inhale,correct,0.498736800000188,P140
P140,0.31,invalid,3,inhale,correct,0.519808699998975,P140
P140,-0.31,valid,4,inhale,correct,0.363283300001058,P140
P140,-0.31,invalid,5,inhale,correct,0.414805200001865,P140
P140,0.31,valid,6,inhale,correct,0.44639769999776,P140
P140,-0.31,invalid,7,inhale,correct,0.506580499997654,P140
P140,-0.31,valid,8,inhale,correct,0.494247700000415,P140
P140,-0.31,invalid,9,inhale,correct,0.388057299998763,P140
P140,0.31,invalid,10,inhale,correct,0.465037899997697,P140
P140,-0.31,invalid,11,inhale,correct,0.389563600001566,P140
P140,0.31,valid,12,inhale,correct,0.41506870000012003,P140
P140,10,catch,13,inhale,correct,NA,P140
P140,-0.31,invalid,14,inhale,correct,0.916085600001679,P140
P140,-0.31,valid,15,inhale,correct,0.42530290000286203,P140
P140,10,catch,16,inhale,correct,NA,P140
P140,10,catch,17,inhale,correct,NA,P140
P140,0.31,invalid,18,inhale,correct,0.497640800000227,P140
P140,10,catch,19,inhale,correct,NA,P140
P140,0.31,invalid,20,inhale,correct,0.451875700000528,P140
P140,-0.31,valid,21,inhale,correct,0.490245900000446,P140
P140,0.31,valid,22,inhale,correct,0.35513500000161,P140
P140,-0.31,invalid,23,inhale,correct,0.344272299997101,P140
P140,0.31,valid,24,inhale,correct,0.405251600001066,P140
P140,-0.31,invalid,25,inhale,correct,0.397588199997699,P140
P140,-0.31,valid,26,inhale,correct,0.397040500000003,P140
P140,0.31,valid,27,inhale,correct,0.47490309999921,P140
P140,10,catch,28,inhale,correct,NA,P140
P140,0.31,valid,29,inhale,correct,0.446853199999168,P140
P140,0.31,valid,30,inhale,correct,0.77430269999968,P140
P140,-0.31,valid,31,inhale,correct,0.535598300000856,P140
P140,0.31,valid,32,inhale,correct,0.432344800003193,P140
P140,-0.31,invalid,33,inhale,correct,0.406574599997839,P140
P140,10,catch,34,inhale,correct,NA,P140
P140,0.31,valid,35,inhale,correct,0.553650399997423,P140
P140,-0.31,invalid,36,inhale,correct,0.561087999998563,P140
P140,0.31,invalid,37,inhale,correct,0.430911200000992,P140
P140,0.31,invalid,38,inhale,correct,0.487075099998037,P140
P140,0.31,valid,39,inhale,correct,0.373122199998761,P140
P140,0.31,invalid,40,inhale,correct,0.417154400001891,P140
P140,10,catch,41,inhale,correct,NA,P140
P140,-0.31,valid,42,inhale,correct,0.402348099996743,P140
P140,10,catch,43,inhale,correct,NA,P140
P140,0.31,invalid,44,inhale,correct,0.47421150000082,P140
P140,0.31,invalid,45,inhale,correct,0.545486699997127,P140
P140,0.31,valid,46,inhale,correct,0.478405699999712,P140
P140,-0.31,valid,47,inhale,correct,0.387570700000651,P140
P140,-0.31,invalid,48,inhale,correct,0.682568700001866,P140
P140,10,catch,49,inhale,correct,NA,P140
P140,-0.31,valid,50,inhale,correct,0.433669400001236,P140
P140,-0.31,valid,51,inhale,correct,0.407951799999864,P140
P140,-0.31,invalid,52,inhale,correct,0.474645099999179,P140
P140,-0.31,valid,53,inhale,correct,0.433480399999098,P140
P140,10,catch,54,inhale,correct,NA,P140
P140,0.31,invalid,55,inhale,correct,0.46542860000045,P140
P140,-0.31,valid,56,inhale,correct,0.574294199999713,P140
P140,0.31,valid,57,inhale,correct,0.365294400002313,P140
P140,-0.31,invalid,58,inhale,correct,0.413810800000647,P140
P140,0.31,invalid,59,inhale,correct,0.481000399999175,P140
P140,10,catch,0,exhale,correct,NA,P140
P140,10,catch,1,exhale,correct,NA,P140
P140,0.31,invalid,2,exhale,correct,0.504101099999389,P140
P140,0.31,invalid,3,exhale,correct,0.432161799999449,P140
P140,-0.31,valid,4,exhale,correct,0.406245999998646,P140
P140,-0.31,invalid,5,exhale,correct,0.468781100000342,P140
P140,0.31,valid,6,exhale,correct,0.470205800000258,P140
P140,-0.31,invalid,7,exhale,correct,0.62599659999978,P140
P140,-0.31,valid,8,exhale,correct,0.432725800001208,P140
P140,-0.31,invalid,9,exhale,correct,0.520865800001047,P140
P140,0.31,invalid,10,exhale,correct,0.40750769999795,P140
P140,-0.31,invalid,11,exhale,correct,0.51305720000164,P140
P140,0.31,valid,12,exhale,correct,0.388113400000293,P140
P140,10,catch,13,exhale,correct,NA,P140
P140,-0.31,invalid,14,exhale,correct,0.835995000001276,P140
P140,-0.31,valid,15,exhale,correct,0.449360800001159,P140
P140,10,catch,16,exhale,correct,NA,P140
P140,10,catch,17,exhale,correct,NA,P140
P140,0.31,invalid,18,exhale,correct,0.481530200002453,P140
P140,10,catch,19,exhale,correct,NA,P140
P140,0.31,invalid,20,exhale,correct,0.460418599999684,P140
P140,-0.31,valid,21,exhale,correct,0.557439299998805,P140
P140,0.31,valid,22,exhale,correct,0.857000699998025,P140
P140,-0.31,invalid,23,exhale,correct,0.4132858999983,P140
P140,0.31,valid,24,exhale,correct,0.439196200000879,P140
P140,-0.31,invalid,25,exhale,correct,0.337412900000345,P140
P140,-0.31,valid,26,exhale,correct,0.396527199998673,P140
P140,0.31,valid,27,exhale,correct,0.746333899998717,P140
P140,10,catch,28,exhale,correct,NA,P140
P140,0.31,valid,29,exhale,correct,0.436860199999501,P140
P140,0.31,valid,30,exhale,correct,0.454504400000587,P140
P140,-0.31,valid,31,exhale,correct,0.377446400001645,P140
P140,0.31,valid,32,exhale,correct,0.407494200000656,P140
P140,-0.31,invalid,33,exhale,correct,0.464838899999449,P140
P140,10,catch,34,exhale,incorrect,0.761134900003526,P140
P140,0.31,valid,35,exhale,correct,1.26484070000151,P140
P140,-0.31,invalid,36,exhale,correct,0.61746470000071,P140
P140,0.31,invalid,37,exhale,correct,0.66153640000266,P140
P140,0.31,invalid,38,exhale,correct,0.425222800000483,P140
P140,0.31,valid,39,exhale,correct,0.794448399999965,P140
P140,0.31,invalid,40,exhale,correct,0.512559300001158,P140
P140,10,catch,41,exhale,correct,NA,P140
P140,-0.31,valid,42,exhale,correct,0.420645800000784,P140
P140,10,catch,43,exhale,correct,NA,P140
P140,0.31,invalid,44,exhale,correct,0.538139200001751,P140
P140,0.31,invalid,45,exhale,correct,0.50997020000068,P140
P140,0.31,valid,46,exhale,correct,0.447371700000076,P140
P140,-0.31,valid,47,exhale,correct,0.581009099998482,P140
P140,-0.31,invalid,48,exhale,correct,0.536543999998685,P140
P140,10,catch,49,exhale,correct,NA,P140
P140,-0.31,valid,50,exhale,correct,0.456382000000303,P140
P140,-0.31,valid,51,exhale,correct,0.677763400002732,P140
P140,-0.31,invalid,52,exhale,correct,0.58380390000093,P140
P140,-0.31,valid,53,exhale,correct,0.754215900000418,P140
P140,10,catch,54,exhale,correct,NA,P140
P140,0.31,invalid,55,exhale,correct,0.39050159999897,P140
P140,-0.31,valid,56,exhale,correct,0.51108259999819,P140
P140,0.31,valid,57,exhale,correct,0.492174800001521,P140
P140,-0.31,invalid,58,exhale,correct,0.479874900000141,P140
P140,0.31,invalid,59,exhale,correct,0.545853100000386,P140
P141,10,catch,0,inhale,correct,NA,P141
P141,10,catch,1,inhale,correct,NA,P141
P141,0.31,invalid,2,inhale,correct,0.477073000000019,P141
P141,0.31,invalid,3,inhale,correct,0.344164999999975,P141
P141,-0.31,valid,4,inhale,correct,0.643773499999952,P141
P141,-0.31,invalid,5,inhale,correct,0.509073600000193,P141
P141,0.31,valid,6,inhale,correct,0.434560300000157,P141
P141,-0.31,invalid,7,inhale,correct,0.38931169999978,P141
P141,-0.31,valid,8,inhale,correct,0.485633999999664,P141
P141,-0.31,invalid,9,inhale,correct,0.498035800000252,P141
P141,0.31,invalid,10,inhale,correct,0.451996099999633,P141
P141,-0.31,invalid,11,inhale,correct,0.451475099999698,P141
P141,0.31,valid,12,inhale,correct,0.547976500000004,P141
P141,10,catch,13,inhale,correct,NA,P141
P141,-0.31,invalid,14,inhale,correct,0.471130200000061,P141
P141,-0.31,valid,15,inhale,correct,0.448929399999997,P141
P141,10,catch,16,inhale,correct,NA,P141
P141,10,catch,17,inhale,correct,NA,P141
P141,0.31,invalid,18,inhale,correct,0.4463796,P141
P141,10,catch,19,inhale,correct,NA,P141
P141,0.31,invalid,20,inhale,correct,0.872712299999876,P141
P141,-0.31,valid,21,inhale,correct,0.480993300000137,P141
P141,0.31,valid,22,inhale,correct,0.517879499999708,P141
P141,-0.31,invalid,23,inhale,correct,0.545075600000018,P141
P141,0.31,valid,24,inhale,correct,0.444055700000263,P141
P141,-0.31,invalid,25,inhale,correct,0.551112699999976,P141
P141,-0.31,valid,26,inhale,correct,0.434072699999888,P141
P141,0.31,valid,27,inhale,correct,0.601527700000133,P141
P141,10,catch,28,inhale,correct,NA,P141
P141,0.31,valid,29,inhale,correct,0.387141499999871,P141
P141,0.31,valid,30,inhale,correct,0.453645300000062,P141
P141,-0.31,valid,31,inhale,correct,0.418656699999701,P141
P141,0.31,valid,32,inhale,correct,0.403640500000165,P141
P141,-0.31,invalid,33,inhale,correct,0.360911900000247,P141
P141,10,catch,34,inhale,correct,NA,P141
P141,0.31,valid,35,inhale,correct,0.556925800000045,P141
P141,-0.31,invalid,36,inhale,correct,0.521056899999621,P141
P141,0.31,invalid,37,inhale,correct,0.653512399999727,P141
P141,0.31,invalid,38,inhale,correct,0.415905500000008,P141
P141,0.31,valid,39,inhale,correct,0.411111299999902,P141
P141,0.31,invalid,40,inhale,correct,0.427012099999956,P141
P141,10,catch,41,inhale,correct,NA,P141
P141,-0.31,valid,42,inhale,correct,0.532491099999788,P141
P141,10,catch,43,inhale,correct,NA,P141
P141,0.31,invalid,44,inhale,correct,0.431643800000074,P141
P141,0.31,invalid,45,inhale,correct,0.386482500000056,P141
P141,0.31,valid,46,inhale,correct,0.480656899999758,P141
P141,-0.31,valid,47,inhale,correct,0.486568199999965,P141
P141,-0.31,invalid,48,inhale,correct,0.467508799999905,P141
P141,10,catch,49,inhale,correct,NA,P141
P141,-0.31,valid,50,inhale,correct,0.485735799999929,P141
P141,-0.31,valid,51,inhale,correct,0.35862429999997403,P141
P141,-0.31,invalid,52,inhale,correct,0.384392500000104,P141
P141,-0.31,valid,53,inhale,correct,0.546090599999843,P141
P141,10,catch,54,inhale,correct,NA,P141
P141,0.31,invalid,55,inhale,correct,0.524622699999782,P141
P141,-0.31,valid,56,inhale,correct,0.918491700000232,P141
P141,0.31,valid,57,inhale,correct,0.449349299999994,P141
P141,-0.31,invalid,58,inhale,correct,0.659478500000205,P141
P141,0.31,invalid,59,inhale,correct,0.528547300000355,P141
P141,10,catch,0,exhale,incorrect,0.348084899999776,P141
P141,10,catch,1,exhale,correct,NA,P141
P141,0.31,invalid,2,exhale,correct,0.419366999999966,P141
P141,0.31,invalid,3,exhale,correct,0.361306299999796,P141
P141,-0.31,valid,4,exhale,correct,0.512287000000015,P141
P141,-0.31,invalid,5,exhale,correct,0.466400599999815,P141
P141,0.31,valid,6,exhale,correct,0.526153499999964,P141
P141,-0.31,invalid,7,exhale,correct,0.386033700000098,P141
P141,-0.31,valid,8,exhale,correct,0.373723499999869,P141
P141,-0.31,invalid,9,exhale,correct,0.369748599999639,P141
P141,0.31,invalid,10,exhale,correct,0.377636300000177,P141
P141,-0.31,invalid,11,exhale,correct,0.624956000000111,P141
P141,0.31,valid,12,exhale,correct,0.353622899999664,P141
P141,10,catch,13,exhale,correct,NA,P141
P141,-0.31,invalid,14,exhale,correct,0.702970300000288,P141
P141,-0.31,valid,15,exhale,correct,0.405630600000222,P141
P141,10,catch,16,exhale,correct,NA,P141
P141,10,catch,17,exhale,correct,NA,P141
P141,0.31,invalid,18,exhale,correct,0.463985000000321,P141
P141,10,catch,19,exhale,correct,NA,P141
P141,0.31,invalid,20,exhale,correct,0.529970800000228,P141
P141,-0.31,valid,21,exhale,correct,0.422068800000034,P141
P141,0.31,valid,22,exhale,correct,0.431661899999654,P141
P141,-0.31,invalid,23,exhale,correct,0.472919300000285,P141
P141,0.31,valid,24,exhale,correct,0.586257500000102,P141
P141,-0.31,invalid,25,exhale,correct,0.457583400000203,P141
P141,-0.31,valid,26,exhale,correct,0.546669400000155,P141
P141,0.31,valid,27,exhale,correct,0.510779199999888,P141
P141,10,catch,28,exhale,correct,NA,P141
P141,0.31,valid,29,exhale,correct,0.489085700000032,P141
P141,0.31,valid,30,exhale,correct,0.436386700000185,P141
P141,-0.31,valid,31,exhale,correct,0.433960800000023,P141
P141,0.31,valid,32,exhale,correct,0.493015099999866,P141
P141,-0.31,invalid,33,exhale,correct,0.388346000000183,P141
P141,10,catch,34,exhale,correct,NA,P141
P141,0.31,valid,35,exhale,correct,0.467512100000022,P141
P141,-0.31,invalid,36,exhale,correct,0.411926600000243,P141
P141,0.31,invalid,37,exhale,correct,0.440286399999877,P141
P141,0.31,invalid,38,exhale,correct,0.451414800000293,P141
P141,0.31,valid,39,exhale,correct,0.424513200000092,P141
P141,0.31,invalid,40,exhale,correct,0.495489199999611,P141
P141,10,catch,41,exhale,correct,NA,P141
P141,-0.31,valid,42,exhale,correct,0.531882199999927,P141
P141,10,catch,43,exhale,correct,NA,P141
P141,0.31,invalid,44,exhale,correct,0.558527299999696,P141
P141,0.31,invalid,45,exhale,correct,0.790869099999782,P141
P141,0.31,valid,46,exhale,correct,0.447815399999854,P141
P141,-0.31,valid,47,exhale,correct,0.434306399999969,P141
P141,-0.31,invalid,48,exhale,correct,0.631326300000183,P141
P141,10,catch,49,exhale,correct,NA,P141
P141,-0.31,valid,50,exhale,correct,0.542192200000045,P141
P141,-0.31,valid,51,exhale,correct,0.547262500000215,P141
P141,-0.31,invalid,52,exhale,correct,0.396339700000226,P141
P141,-0.31,valid,53,exhale,correct,0.546170099999927,P141
P141,10,catch,54,exhale,correct,NA,P141
P141,0.31,invalid,55,exhale,correct,0.551050399999895,P141
P141,-0.31,valid,56,exhale,correct,0.452902800000174,P141
P141,0.31,valid,57,exhale,correct,0.480890799999997,P141
P141,-0.31,invalid,58,exhale,correct,0.529379399999925,P141
P141,0.31,invalid,59,exhale,correct,0.447600100000273,P141
P142,10,catch,0,exhale,correct,NA,P142
P142,10,catch,1,exhale,correct,NA,P142
P142,0.31,invalid,2,exhale,correct,0.528850200000306,P142
P142,0.31,invalid,3,exhale,correct,0.472044399999504,P142
P142,-0.31,valid,4,exhale,correct,0.459675699999934,P142
P142,-0.31,invalid,5,exhale,correct,0.656774299999597,P142
P142,0.31,valid,6,exhale,correct,0.604501300000265,P142
P142,-0.31,invalid,7,exhale,correct,0.378354700000273,P142
P142,-0.31,valid,8,exhale,correct,0.51773570000023,P142
P142,-0.31,invalid,9,exhale,correct,0.487943099999939,P142
P142,0.31,invalid,10,exhale,correct,0.476950600000237,P142
P142,-0.31,invalid,11,exhale,correct,0.471352200000183,P142
P142,0.31,valid,12,exhale,correct,0.433475400000134,P142
P142,10,catch,13,exhale,correct,NA,P142
P142,-0.31,invalid,14,exhale,correct,0.536527000000206,P142
P142,-0.31,valid,15,exhale,correct,0.423194099999819,P142
P142,10,catch,16,exhale,correct,NA,P142
P142,10,catch,17,exhale,correct,NA,P142
P142,0.31,invalid,18,exhale,correct,0.506380599999829,P142
P142,10,catch,19,exhale,correct,NA,P142
P142,0.31,invalid,20,exhale,correct,0.499652400000741,P142
P142,-0.31,valid,21,exhale,correct,0.503597299999456,P142
P142,0.31,valid,22,exhale,correct,0.420499700000619,P142
P142,-0.31,invalid,23,exhale,correct,0.472369799999797,P142
P142,0.31,valid,24,exhale,correct,0.441468399999394,P142
P142,-0.31,invalid,25,exhale,correct,0.527687800000422,P142
P142,-0.31,valid,26,exhale,correct,0.407212799999797,P142
P142,0.31,valid,27,exhale,correct,0.519216000000597,P142
P142,10,catch,28,exhale,correct,NA,P142
P142,0.31,valid,29,exhale,correct,0.415813499999786,P142
P142,0.31,valid,30,exhale,correct,0.425275900000088,P142
P142,-0.31,valid,31,exhale,correct,0.401199300000371,P142
P142,0.31,valid,32,exhale,correct,0.428382600000077,P142
P142,-0.31,invalid,33,exhale,correct,0.521014399999331,P142
P142,10,catch,34,exhale,correct,NA,P142
P142,0.31,valid,35,exhale,correct,0.497903400000723,P142
P142,-0.31,invalid,36,exhale,correct,0.439962800000103,P142
P142,0.31,invalid,37,exhale,correct,0.305944000000636,P142
P142,0.31,invalid,38,exhale,correct,0.39020199999959,P142
P142,0.31,valid,39,exhale,correct,0.436563899999783,P142
P142,0.31,invalid,40,exhale,correct,0.428567500000099,P142
P142,10,catch,41,exhale,correct,NA,P142
P142,-0.31,valid,42,exhale,correct,0.436166299999968,P142
P142,10,catch,43,exhale,correct,NA,P142
P142,0.31,invalid,44,exhale,correct,0.411167600000226,P142
P142,0.31,invalid,45,exhale,correct,0.324347299999317,P142
P142,0.31,valid,46,exhale,correct,0.37955090000014,P142
P142,-0.31,valid,47,exhale,correct,0.389527599999383,P142
P142,-0.31,invalid,48,exhale,correct,0.359611500000028,P142
P142,10,catch,49,exhale,correct,NA,P142
P142,-0.31,valid,50,exhale,correct,0.396041799999693,P142
P142,-0.31,valid,51,exhale,correct,0.430285100000219,P142
P142,-0.31,invalid,52,exhale,correct,0.415506599999389,P142
P142,-0.31,valid,53,exhale,correct,0.407995800000208,P142
P142,10,catch,54,exhale,correct,NA,P142
P142,0.31,invalid,55,exhale,correct,0.423379199999545,P142
P142,-0.31,valid,56,exhale,correct,0.421364699999685,P142
P142,0.31,valid,57,exhale,correct,0.419144899999992,P142
P142,-0.31,invalid,58,exhale,correct,0.427606400000514,P142
P142,0.31,invalid,59,exhale,correct,0.427847900000415,P142
P142,10,catch,0,inhale,correct,NA,P142
P142,10,catch,1,inhale,correct,NA,P142
P142,0.31,invalid,2,inhale,correct,0.526590100000249,P142
P142,0.31,invalid,3,inhale,correct,0.513887699999941,P142
P142,-0.31,valid,4,inhale,correct,0.386055699999815,P142
P142,-0.31,invalid,5,inhale,correct,0.457255499999519,P142
P142,0.31,valid,6,inhale,correct,0.465933899999982,P142
P142,-0.31,invalid,7,inhale,correct,0.494149099999959,P142
P142,-0.31,valid,8,inhale,correct,0.408882099999573,P142
P142,-0.31,invalid,9,inhale,correct,0.735615799999323,P142
P142,0.31,invalid,10,inhale,correct,0.443870900000547,P142
P142,-0.31,invalid,11,inhale,correct,0.584183500000108,P142
P142,0.31,valid,12,inhale,correct,0.486253500000203,P142
P142,10,catch,13,inhale,correct,NA,P142
P142,-0.31,invalid,14,inhale,correct,0.514519000000291,P142
P142,-0.31,valid,15,inhale,correct,0.45747560000018,P142
P142,10,catch,16,inhale,correct,NA,P142
P142,10,catch,17,inhale,correct,NA,P142
P142,0.31,invalid,18,inhale,correct,0.604052799999408,P142
P142,10,catch,19,inhale,correct,NA,P142
P142,0.31,invalid,20,inhale,correct,0.864282200000162,P142
P142,-0.31,valid,21,inhale,correct,0.441150800000287,P142
P142,0.31,valid,22,inhale,correct,0.486585699999523,P142
P142,-0.31,invalid,23,inhale,correct,0.44960859999992,P142
P142,0.31,valid,24,inhale,correct,0.399857299999894,P142
P142,-0.31,invalid,25,inhale,correct,0.50036320000072,P142
P142,-0.31,valid,26,inhale,correct,0.38207870000042,P142
P142,0.31,valid,27,inhale,correct,0.382613099999617,P142
P142,10,catch,28,inhale,correct,NA,P142
P142,0.31,valid,29,inhale,correct,0.48955179999939,P142
P142,0.31,valid,30,inhale,correct,0.519511099999363,P142
P142,-0.31,valid,31,inhale,correct,0.494764099999884,P142
P142,0.31,valid,32,inhale,correct,0.477647499999875,P142
P142,-0.31,invalid,33,inhale,correct,0.448731200000111,P142
P142,10,catch,34,inhale,correct,NA,P142
P142,0.31,valid,35,inhale,correct,0.441135200000645,P142
P142,-0.31,invalid,36,inhale,correct,0.513584500000434,P142
P142,0.31,invalid,37,inhale,correct,0.43875190000017,P142
P142,0.31,invalid,38,inhale,correct,0.494823999999426,P142
P142,0.31,valid,39,inhale,correct,0.389610400000493,P142
P142,0.31,invalid,40,inhale,correct,0.495367499999702,P142
P142,10,catch,41,inhale,correct,NA,P142
P142,-0.31,valid,42,inhale,correct,0.496080800000527,P142
P142,10,catch,43,inhale,correct,NA,P142
P142,0.31,invalid,44,inhale,correct,0.487619399999858,P142
P142,0.31,invalid,45,inhale,correct,0.4191763000008,P142
P142,0.31,valid,46,inhale,correct,0.425024000000121,P142
P142,-0.31,valid,47,inhale,correct,0.375241799999458,P142
P142,-0.31,invalid,48,inhale,correct,0.365507999999863,P142
P142,10,catch,49,inhale,correct,NA,P142
P142,-0.31,valid,50,inhale,correct,0.446161500000017,P142
P142,-0.31,valid,51,inhale,correct,0.462050199999794,P142
P142,-0.31,invalid,52,inhale,correct,0.500066300000071,P142
P142,-0.31,valid,53,inhale,correct,0.494276500000524,P142
P142,10,catch,54,inhale,correct,NA,P142
P142,0.31,invalid,55,inhale,correct,0.48231560000022,P142
P142,-0.31,valid,56,inhale,correct,0.412982499999998,P142
P142,0.31,valid,57,inhale,correct,0.636825000000499,P142
P142,-0.31,invalid,58,inhale,correct,0.499228399999993,P142
P142,0.31,invalid,59,inhale,correct,0.694698499999504,P142
P143,10,catch,0,exhale,correct,NA,P143
P143,10,catch,1,exhale,correct,NA,P143
P143,0.31,invalid,2,exhale,correct,0.417869799999607,P143
P143,0.31,invalid,3,exhale,correct,0.37137199999961,P143
P143,-0.31,valid,4,exhale,correct,0.315056499999628,P143
P143,-0.31,invalid,5,exhale,correct,0.405804099998932,P143
P143,0.31,valid,6,exhale,correct,0.25655899999947,P143
P143,-0.31,invalid,7,exhale,correct,0.394815700001345,P143
P143,-0.31,valid,8,exhale,correct,0.389151100000163,P143
P143,-0.31,invalid,9,exhale,correct,0.382860500001698,P143
P143,0.31,invalid,10,exhale,correct,0.420320200000788,P143
P143,-0.31,invalid,11,exhale,correct,0.408168500000102,P143
P143,0.31,valid,12,exhale,correct,0.338108199999624,P143
P143,10,catch,13,exhale,correct,NA,P143
P143,-0.31,invalid,14,exhale,correct,0.363263299999744,P143
P143,-0.31,valid,15,exhale,correct,0.375888100001248,P143
P143,10,catch,16,exhale,correct,NA,P143
P143,10,catch,17,exhale,correct,NA,P143
P143,0.31,invalid,18,exhale,correct,0.405950799999118,P143
P143,10,catch,19,exhale,correct,NA,P143
P143,0.31,invalid,20,exhale,correct,0.507463200001439,P143
P143,-0.31,valid,21,exhale,correct,0.51240929999949,P143
P143,0.31,valid,22,exhale,correct,0.392898199999763,P143
P143,-0.31,invalid,23,exhale,correct,0.517518100001325,P143
P143,0.31,valid,24,exhale,correct,0.333234800000355,P143
P143,-0.31,invalid,25,exhale,correct,0.388008699999773,P143
P143,-0.31,valid,26,exhale,correct,0.319313699999839,P143
P143,0.31,valid,27,exhale,correct,0.346030300001075,P143
P143,10,catch,28,exhale,correct,NA,P143
P143,0.31,valid,29,exhale,correct,0.413234899999225,P143
P143,0.31,valid,30,exhale,correct,0.420689399999901,P143
P143,-0.31,valid,31,exhale,correct,0.366876300000513,P143
P143,0.31,valid,32,exhale,correct,0.358680800000002,P143
P143,-0.31,invalid,33,exhale,correct,0.415290200000527,P143
P143,10,catch,34,exhale,correct,NA,P143
P143,0.31,valid,35,exhale,correct,0.405339599999934,P143
P143,-0.31,invalid,36,exhale,correct,0.341424899999765,P143
P143,0.31,invalid,37,exhale,correct,0.475119500000801,P143
P143,0.31,invalid,38,exhale,correct,0.461292800000592,P143
P143,0.31,valid,39,exhale,correct,0.519063300000198,P143
P143,0.31,invalid,40,exhale,correct,0.750118800000564,P143
P143,10,catch,41,exhale,correct,NA,P143
P143,-0.31,valid,42,exhale,correct,0.45713860000069,P143
P143,10,catch,43,exhale,correct,NA,P143
P143,0.31,invalid,44,exhale,correct,0.453235599999971,P143
P143,0.31,invalid,45,exhale,correct,0.461889599999267,P143
P143,0.31,valid,46,exhale,correct,0.344190600000729,P143
P143,-0.31,valid,47,exhale,correct,0.343992999998591,P143
P143,-0.31,invalid,48,exhale,correct,0.324129700000412,P143
P143,10,catch,49,exhale,correct,NA,P143
P143,-0.31,valid,50,exhale,correct,0.418739500000811,P143
P143,-0.31,valid,51,exhale,correct,0.365650499999902,P143
P143,-0.31,invalid,52,exhale,correct,0.469926599998871,P143
P143,-0.31,valid,53,exhale,correct,0.528369499999826,P143
P143,10,catch,54,exhale,correct,NA,P143
P143,0.31,invalid,55,exhale,correct,0.45904580000024,P143
P143,-0.31,valid,56,exhale,correct,0.428835900000195,P143
P143,0.31,valid,57,exhale,correct,0.335430499999347,P143
P143,-0.31,invalid,58,exhale,correct,0.415726799999902,P143
P143,0.31,invalid,59,exhale,correct,0.431581400000141,P143
P143,10,catch,0,inhale,correct,NA,P143
P143,10,catch,1,inhale,correct,NA,P143
P143,0.31,invalid,2,inhale,correct,0.400367499998538,P143
P143,0.31,invalid,3,inhale,correct,0.41640820000066,P143
P143,-0.31,valid,4,inhale,correct,0.392027899999448,P143
P143,-0.31,invalid,5,inhale,correct,0.488232900001094,P143
P143,0.31,valid,6,inhale,correct,0.361004399999729,P143
P143,-0.31,invalid,7,inhale,correct,0.358262599998852,P143
P143,-0.31,valid,8,inhale,correct,0.361331599999176,P143
P143,-0.31,invalid,9,inhale,correct,0.353151600000274,P143
P143,0.31,invalid,10,inhale,correct,0.356511400001182,P143
P143,-0.31,invalid,11,inhale,correct,0.361052099999142,P143
P143,0.31,valid,12,inhale,correct,0.350404800001343,P143
P143,10,catch,13,inhale,correct,NA,P143
P143,-0.31,invalid,14,inhale,correct,0.372567299998991,P143
P143,-0.31,valid,15,inhale,correct,0.321216800000911,P143
